DrugbankID	UniprotID	HGNC_ID	HGNC_Name	CID	CHEMBL	Entrez_ID	Entrez_Gene		
DB01182	P11712	HGNC:2623	CYP2C9	CID000004932	CHEMBL1201063|CHEMBL631	1559	CYP2C9
DB01191	P11712	HGNC:2623	CYP2C9	CID000003337	CHEMBL2106217|CHEMBL87493	1559	CYP2C9
DB01195	P11712	HGNC:2623	CYP2C9	CID000003355	CHEMBL1200822|CHEMBL652	1559	CYP2C9
DB01198	P11712	HGNC:2623	CYP2C9	CID000005735	CHEMBL135400	1559	CYP2C9
DB01201	P11712	HGNC:2623	CYP2C9	CID006323497	CHEMBL1660	1559	CYP2C9
DB01217	P11712	HGNC:2623	CYP2C9	CID000002187	CHEMBL1399	1559	CYP2C9
DB01221	P11712	HGNC:2623	CYP2C9	CID000003821	CHEMBL1714|CHEMBL742	1559	CYP2C9
DB01229	P11712	HGNC:2623	CYP2C9	CID000036314	CHEMBL428647	1559	CYP2C9
DB01232	P11712	HGNC:2623	CYP2C9	CID000060787		1559	CYP2C9
DB01234	P11712	HGNC:2623	CYP2C9	CID000005743	CHEMBL384467	1559	CYP2C9
DB01240	P11712	HGNC:2623	CYP2C9	CID000000159		1559	CYP2C9
DB01241	P11712	HGNC:2623	CYP2C9	CID000003463	CHEMBL457	1559	CYP2C9
DB01274	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB01283	P11712	HGNC:2623	CYP2C9	CID000151166	CHEMBL404108	1559	CYP2C9
DB01320	P11712	HGNC:2623	CYP2C9	CID000056338	CHEMBL1201336|CHEMBL919	1559	CYP2C9
DB01355	P11712	HGNC:2623	CYP2C9	CID000003608	CHEMBL2104880|CHEMBL7728	1559	CYP2C9
DB01357	P11712	HGNC:2623	CYP2C9	CID000006291	CHEMBL1201151	1559	CYP2C9
DB01361	P11712	HGNC:2623	CYP2C9	CID000202225	CHEMBL564085	1559	CYP2C9
DB01381	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB01394	P11712	HGNC:2623	CYP2C9	CID000006167	CHEMBL107	1559	CYP2C9
DB01411	P11712	HGNC:2623	CYP2C9	CID000115100		1559	CYP2C9
DB01418	P11712	HGNC:2623	CYP2C9	CID054676537	CHEMBL397420	1559	CYP2C9
DB01424	P11712	HGNC:2623	CYP2C9	CID000006009	CHEMBL288470	1559	CYP2C9
DB01435	P11712	HGNC:2623	CYP2C9	CID000002206	CHEMBL277474	1559	CYP2C9
DB01544	P11712	HGNC:2623	CYP2C9	CID000003380	CHEMBL13280	1559	CYP2C9
DB01589	P11712	HGNC:2623	CYP2C9	CID000004999	CHEMBL1200472	1559	CYP2C9
DB01601	P11712	HGNC:2623	CYP2C9	CID000092727	CHEMBL729	1559	CYP2C9
DB01628	P11712	HGNC:2623	CYP2C9	CID000123619	CHEMBL416146	1559	CYP2C9
DB04574	P11712	HGNC:2623	CYP2C9	CID005284555	CHEMBL1200980	1559	CYP2C9
DB04841	P11712	HGNC:2623	CYP2C9	CID000941361	CHEMBL30008|CHEMBL539027|CHEMBL552659	1559	CYP2C9
DB04868	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB04898	P11712	HGNC:2623	CYP2C9	CID009574101		1559	CYP2C9
DB04920	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB04938	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB05109	P11712	HGNC:2623	CYP2C9	CID000108150	CHEMBL450449	1559	CYP2C9
DB06150	P11712	HGNC:2623	CYP2C9	CID000005323	CHEMBL2107253|CHEMBL62193	1559	CYP2C9
DB06204	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB06209	P11712	HGNC:2623	CYP2C9	CID006918456	CHEMBL1201772|CHEMBL1201773	1559	CYP2C9
DB06268	P11712	HGNC:2623	CYP2C9	CID000216235	CHEMBL2105740|CHEMBL282724	1559	CYP2C9
DB06292	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB06414	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB06594	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB06605	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB06697	P11712	HGNC:2623	CYP2C9	CID000068911	CHEMBL566534	1559	CYP2C9
DB06712	P11712	HGNC:2623	CYP2C9	CID000004494	CHEMBL517427	1559	CYP2C9
DB06725	P11712	HGNC:2623	CYP2C9	CID054690031	CHEMBL1096619|CHEMBL1569487	1559	CYP2C9
DB06729	P11712	HGNC:2623	CYP2C9	CID000005335	CHEMBL1109	1559	CYP2C9
DB06738	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB06803	P11712	HGNC:2623	CYP2C9	CID000004477	CHEMBL1448	1559	CYP2C9
DB08798	P11712	HGNC:2623	CYP2C9	CID000012894	CHEMBL2105399	1559	CYP2C9
DB08828	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB08860	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB08875	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB08896	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB08899	P11712	HGNC:2623	CYP2C9			1559	CYP2C9
DB00091	P10635	HGNC:2625	CYP2D6			1565	CYP2D6
DB00169	P10635	HGNC:2625	CYP2D6	CID005283711	CHEMBL1236645	1565	CYP2D6
DB00175	P10635	HGNC:2625	CYP2D6	CID000054687	CHEMBL1144|CHEMBL690	1565	CYP2D6
DB00176	P10635	HGNC:2625	CYP2D6	CID005324345	CHEMBL1409|CHEMBL814	1565	CYP2D6
DB00182	P10635	HGNC:2625	CYP2D6	CID000005825	CHEMBL1200956|CHEMBL2106669|CHEMBL287386|CHEMBL612	1565	CYP2D6
DB00184	P10635	HGNC:2625	CYP2D6	CID000000942	CHEMBL440464|CHEMBL446475	1565	CYP2D6
DB00185	P10635	HGNC:2625	CYP2D6	CID000083898	CHEMBL1200362|CHEMBL1201267	1565	CYP2D6
DB00188	P10635	HGNC:2625	CYP2D6	CID000093860		1565	CYP2D6
DB00191	P10635	HGNC:2625	CYP2D6	CID000004771	CHEMBL1200912|CHEMBL1574	1565	CYP2D6
DB00193	P10635	HGNC:2625	CYP2D6	CID000033741	CHEMBL1066|CHEMBL1200336	1565	CYP2D6
DB00195	P10635	HGNC:2625	CYP2D6	CID000002369	CHEMBL1691|CHEMBL423	1565	CYP2D6
DB00201	P10635	HGNC:2625	CYP2D6	CID000002519	CHEMBL113|CHEMBL1200569	1565	CYP2D6
DB00203	P10635	HGNC:2625	CYP2D6	CID000005212	CHEMBL1737|CHEMBL192	1565	CYP2D6
DB00205	P10635	HGNC:2625	CYP2D6	CID000004993	CHEMBL36	1565	CYP2D6
DB00208	P10635	HGNC:2625	CYP2D6	CID000005472	CHEMBL1717|CHEMBL833	1565	CYP2D6
DB00209	P10635	HGNC:2625	CYP2D6	CID000005596	CHEMBL1200605|CHEMBL1201344	1565	CYP2D6
DB00211	P10635	HGNC:2625	CYP2D6	CID000004195	CHEMBL1200461|CHEMBL1201212	1565	CYP2D6
DB00215	P10635	HGNC:2625	CYP2D6	CID000002771	CHEMBL1200781|CHEMBL549	1565	CYP2D6
DB00216	P10635	HGNC:2625	CYP2D6	CID000077993	CHEMBL1201003|CHEMBL1510	1565	CYP2D6
DB00220	P10635	HGNC:2625	CYP2D6	CID000064142	CHEMBL1205|CHEMBL584	1565	CYP2D6
DB00224	P10635	HGNC:2625	CYP2D6	CID005362440	CHEMBL115|CHEMBL1735	1565	CYP2D6
DB00227	P10635	HGNC:2625	CYP2D6	CID000053232	CHEMBL503	1565	CYP2D6
DB00234	P10635	HGNC:2625	CYP2D6	CID000065856	CHEMBL180101|CHEMBL2103809	1565	CYP2D6
DB00238	P10635	HGNC:2625	CYP2D6	CID000004463	CHEMBL57	1565	CYP2D6
DB00243	P10635	HGNC:2625	CYP2D6	CID000056959	CHEMBL1404|CHEMBL537649	1565	CYP2D6
DB00245	P10635	HGNC:2625	CYP2D6	CID000006832		1565	CYP2D6
DB00246	P10635	HGNC:2625	CYP2D6	CID000060853	CHEMBL1200997|CHEMBL1712|CHEMBL708	1565	CYP2D6
DB00257	P10635	HGNC:2625	CYP2D6	CID000002812	CHEMBL104	1565	CYP2D6
DB00259	P10635	HGNC:2625	CYP2D6	CID000005333	CHEMBL21	1565	CYP2D6
DB00264	P10635	HGNC:2625	CYP2D6	CID000004171	CHEMBL1200337|CHEMBL1200840|CHEMBL1200898|CHEMBL1256899|CHEMBL1256957|CHEMBL13|CHEMBL545787	1565	CYP2D6
DB00268	P10635	HGNC:2625	CYP2D6	CID000005095	CHEMBL1200411|CHEMBL589	1565	CYP2D6
DB00276	P10635	HGNC:2625	CYP2D6			1565	CYP2D6
DB00277	P10635	HGNC:2625	CYP2D6	CID000002153	CHEMBL190	1565	CYP2D6
DB00281	P10635	HGNC:2625	CYP2D6	CID000003676	CHEMBL1200409|CHEMBL541521|CHEMBL79	1565	CYP2D6
DB00283	P10635	HGNC:2625	CYP2D6	CID000002781	CHEMBL315157	1565	CYP2D6
DB00285	P10635	HGNC:2625	CYP2D6	CID000005656	CHEMBL1201066|CHEMBL637	1565	CYP2D6
DB00289	P10635	HGNC:2625	CYP2D6	CID000054840	CHEMBL1702|CHEMBL641	1565	CYP2D6
DB00295	P10635	HGNC:2625	CYP2D6	CID005288826	CHEMBL2096625|CHEMBL2103744|CHEMBL70	1565	CYP2D6
DB00296	P10635	HGNC:2625	CYP2D6	CID000071273		1565	CYP2D6
DB00297	P10635	HGNC:2625	CYP2D6	CID000002474	CHEMBL1098|CHEMBL1200396	1565	CYP2D6
DB00316	P10635	HGNC:2625	CYP2D6	CID000001983	CHEMBL112	1565	CYP2D6
DB00317	P10635	HGNC:2625	CYP2D6	CID000123631	CHEMBL939	1565	CYP2D6
DB00318	P10635	HGNC:2625	CYP2D6	CID005284371	CHEMBL1159819|CHEMBL1201099|CHEMBL1257022|CHEMBL284671|CHEMBL369475|CHEMBL485	1565	CYP2D6
DB00321	P10635	HGNC:2625	CYP2D6	CID000002160	CHEMBL1200964|CHEMBL629	1565	CYP2D6
DB00327	P10635	HGNC:2625	CYP2D6	CID005284570	CHEMBL1237055|CHEMBL398707	1565	CYP2D6
DB00332	P10635	HGNC:2625	CYP2D6	CID000043232	CHEMBL1256907	1565	CYP2D6
DB00333	P10635	HGNC:2625	CYP2D6	CID000004095	CHEMBL1200825|CHEMBL651	1565	CYP2D6
DB00334	P10635	HGNC:2625	CYP2D6	CID000004585	CHEMBL1671891|CHEMBL715	1565	CYP2D6
DB00336	P10635	HGNC:2625	CYP2D6	CID005447130	CHEMBL1204113|CHEMBL869	1565	CYP2D6
DB00338	P10635	HGNC:2625	CYP2D6	CID000004594	CHEMBL1503|CHEMBL2105294	1565	CYP2D6
DB00343	P10635	HGNC:2625	CYP2D6	CID000039186	CHEMBL1697|CHEMBL23	1565	CYP2D6
DB00344	P10635	HGNC:2625	CYP2D6	CID000004976	CHEMBL1200332|CHEMBL668	1565	CYP2D6
DB00356	P10635	HGNC:2625	CYP2D6	CID000002733	CHEMBL1371	1565	CYP2D6
DB00358	P10635	HGNC:2625	CYP2D6	CID000004046	CHEMBL416956|CHEMBL535650	1565	CYP2D6
DB00361	P10635	HGNC:2625	CYP2D6	CID000060779	CHEMBL1200655|CHEMBL607994	1565	CYP2D6
DB00363	P10635	HGNC:2625	CYP2D6	CID000002818	CHEMBL42|CHEMBL538973	1565	CYP2D6
DB00370	P10635	HGNC:2625	CYP2D6	CID000004205	CHEMBL654	1565	CYP2D6
DB00373	P10635	HGNC:2625	CYP2D6	CID000033624	CHEMBL1200870|CHEMBL499	1565	CYP2D6
DB00377	P10635	HGNC:2625	CYP2D6	CID000148211		1565	CYP2D6
DB00379	P10635	HGNC:2625	CYP2D6	CID000004178	CHEMBL1200606|CHEMBL146855|CHEMBL558	1565	CYP2D6
DB00381	P10635	HGNC:2625	CYP2D6	CID000002162	CHEMBL1200984|CHEMBL1491	1565	CYP2D6
DB00396	P10635	HGNC:2625	CYP2D6	CID000005994	CHEMBL103	1565	CYP2D6
DB00398	P10635	HGNC:2625	CYP2D6	CID000216239	CHEMBL1200485|CHEMBL1336	1565	CYP2D6
DB00409	P10635	HGNC:2625	CYP2D6	CID000054477	CHEMBL1899328|CHEMBL22242	1565	CYP2D6
DB00412	P10635	HGNC:2625	CYP2D6	CID000077998	CHEMBL121|CHEMBL843	1565	CYP2D6
DB00422	P10635	HGNC:2625	CYP2D6	CID000004158	CHEMBL1722|CHEMBL796	1565	CYP2D6
DB00425	P10635	HGNC:2625	CYP2D6	CID000005732	CHEMBL1201079|CHEMBL911	1565	CYP2D6
DB00427	P10635	HGNC:2625	CYP2D6	CID005282442	CHEMBL1200450|CHEMBL855	1565	CYP2D6
DB00433	P10635	HGNC:2625	CYP2D6	CID000004917	CHEMBL1200587|CHEMBL728	1565	CYP2D6
DB00448	P10635	HGNC:2625	CYP2D6	CID000003883	CHEMBL480	1565	CYP2D6
DB00454	P10635	HGNC:2625	CYP2D6	CID000004058	CHEMBL1701|CHEMBL429713|CHEMBL607	1565	CYP2D6
DB00455	P10635	HGNC:2625	CYP2D6	CID000003957	CHEMBL998	1565	CYP2D6
DB00458	P10635	HGNC:2625	CYP2D6	CID000003696	CHEMBL11|CHEMBL1692	1565	CYP2D6
DB00468	P10635	HGNC:2625	CYP2D6	CID000008549	CHEMBL2096627|CHEMBL387326	1565	CYP2D6
DB00472	P10635	HGNC:2625	CYP2D6	CID000003386	CHEMBL1201082|CHEMBL41	1565	CYP2D6
DB00475	P10635	HGNC:2625	CYP2D6	CID000002712	CHEMBL1200703|CHEMBL451	1565	CYP2D6
DB00476	P10635	HGNC:2625	CYP2D6	CID000060834	CHEMBL1175|CHEMBL1200328	1565	CYP2D6
DB00477	P10635	HGNC:2625	CYP2D6	CID000002726	CHEMBL1713|CHEMBL71	1565	CYP2D6
DB00482	P10635	HGNC:2625	CYP2D6	CID000002662	CHEMBL118	1565	CYP2D6
DB00490	P10635	HGNC:2625	CYP2D6	CID000002477	CHEMBL1200399|CHEMBL49	1565	CYP2D6
DB00496	P10635	HGNC:2625	CYP2D6	CID000444030	CHEMBL1200935|CHEMBL1346	1565	CYP2D6
DB00497	P10635	HGNC:2625	CYP2D6	CID005284603	CHEMBL1200890|CHEMBL656	1565	CYP2D6
DB00501	P10635	HGNC:2625	CYP2D6	CID000002756	CHEMBL1201051|CHEMBL30	1565	CYP2D6
DB00502	P10635	HGNC:2625	CYP2D6	CID000003559	CHEMBL2096643|CHEMBL54|CHEMBL545608	1565	CYP2D6
DB00503	P10635	HGNC:2625	CYP2D6	CID000392622	CHEMBL163	1565	CYP2D6
DB00514	P10635	HGNC:2625	CYP2D6	CID005360696	CHEMBL1201004|CHEMBL1256818|CHEMBL52440	1565	CYP2D6
DB00521	P10635	HGNC:2625	CYP2D6	CID000002583	CHEMBL1201002|CHEMBL839	1565	CYP2D6
DB00528	P10635	HGNC:2625	CYP2D6	CID000065866	CHEMBL2106419|CHEMBL250270	1565	CYP2D6
DB00530	P10635	HGNC:2625	CYP2D6	CID000176870	CHEMBL1079742|CHEMBL553	1565	CYP2D6
DB00531	P10635	HGNC:2625	CYP2D6	CID000002907	CHEMBL1200796|CHEMBL32520|CHEMBL88	1565	CYP2D6
DB00540	P10635	HGNC:2625	CYP2D6	CID000004543	CHEMBL1201156|CHEMBL445	1565	CYP2D6
DB00543	P10635	HGNC:2625	CYP2D6	CID000002170	CHEMBL1113	1565	CYP2D6
DB00549	P10635	HGNC:2625	CYP2D6	CID000005717	CHEMBL603	1565	CYP2D6
DB00557	P10635	HGNC:2625	CYP2D6	CID000003658	CHEMBL1201007|CHEMBL896	1565	CYP2D6
DB00567	P10635	HGNC:2625	CYP2D6	CID000027447	CHEMBL1200366|CHEMBL1200544|CHEMBL1727	1565	CYP2D6
DB00568	P10635	HGNC:2625	CYP2D6	CID001547484	CHEMBL43064	1565	CYP2D6
DB00570	P10635	HGNC:2625	CYP2D6			1565	CYP2D6
DB00571	P10635	HGNC:2625	CYP2D6	CID000004946	CHEMBL1671|CHEMBL27	1565	CYP2D6
DB00575	P10635	HGNC:2625	CYP2D6	CID000002803	CHEMBL134|CHEMBL1705	1565	CYP2D6
DB00589	P10635	HGNC:2625	CYP2D6	CID000028864	CHEMBL1257128|CHEMBL157138	1565	CYP2D6
DB00590	P10635	HGNC:2625	CYP2D6	CID000003157	CHEMBL1200561|CHEMBL707	1565	CYP2D6
DB00592	P10635	HGNC:2625	CYP2D6	CID000004837	CHEMBL1412	1565	CYP2D6
DB00598	P10635	HGNC:2625	CYP2D6	CID000003869	CHEMBL1200323|CHEMBL429	1565	CYP2D6
DB00604	P10635	HGNC:2625	CYP2D6	CID000002769	CHEMBL1200788|CHEMBL1729	1565	CYP2D6
DB00608	P10635	HGNC:2625	CYP2D6	CID000002719	CHEMBL1326|CHEMBL1669|CHEMBL2095223|CHEMBL58510|CHEMBL76	1565	CYP2D6
DB00612	P10635	HGNC:2625	CYP2D6	CID000002405	CHEMBL1200708|CHEMBL645	1565	CYP2D6
DB00613	P10635	HGNC:2625	CYP2D6	CID000002165	CHEMBL1630|CHEMBL682	1565	CYP2D6
DB00619	P10635	HGNC:2625	CYP2D6	CID000005291	CHEMBL1642|CHEMBL941	1565	CYP2D6
DB00622	P10635	HGNC:2625	CYP2D6	CID000004473	CHEMBL1200326|CHEMBL1484	1565	CYP2D6
DB00623	P10635	HGNC:2625	CYP2D6	CID000003372	CHEMBL1200792|CHEMBL726	1565	CYP2D6
DB00625	P10635	HGNC:2625	CYP2D6	CID000064139	CHEMBL223228	1565	CYP2D6
DB00627	P10635	HGNC:2625	CYP2D6	CID000000937	CHEMBL2074803|CHEMBL573	1565	CYP2D6
DB00633	P10635	HGNC:2625	CYP2D6	CID000068601	CHEMBL537161|CHEMBL77921	1565	CYP2D6
DB00637	P10635	HGNC:2625	CYP2D6	CID000002247	CHEMBL296419	1565	CYP2D6
DB00641	P10635	HGNC:2625	CYP2D6	CID006419910		1565	CYP2D6
DB00647	P10635	HGNC:2625	CYP2D6	CID000015329	CHEMBL300117	1565	CYP2D6
DB00656	P10635	HGNC:2625	CYP2D6	CID000005533	CHEMBL1200798|CHEMBL621	1565	CYP2D6
DB00661	P10635	HGNC:2625	CYP2D6	CID000002520	CHEMBL1280|CHEMBL6966	1565	CYP2D6
DB00667	P10635	HGNC:2625	CYP2D6	CID000000774	CHEMBL1200801|CHEMBL535166|CHEMBL544208|CHEMBL90	1565	CYP2D6
DB00674	P10635	HGNC:2625	CYP2D6	CID000908828		1565	CYP2D6
DB00675	P10635	HGNC:2625	CYP2D6	CID002733525	CHEMBL786|CHEMBL83	1565	CYP2D6
DB00679	P10635	HGNC:2625	CYP2D6	CID000005452	CHEMBL1200916|CHEMBL479	1565	CYP2D6
DB00699	P10635	HGNC:2625	CYP2D6	CID000034040	CHEMBL1372950	1565	CYP2D6
DB00701	P10635	HGNC:2625	CYP2D6	CID000065016	CHEMBL116	1565	CYP2D6
DB00703	P10635	HGNC:2625	CYP2D6	CID000004100	CHEMBL19	1565	CYP2D6
DB00705	P10635	HGNC:2625	CYP2D6	CID000005625	CHEMBL593|CHEMBL929	1565	CYP2D6
DB00706	P10635	HGNC:2625	CYP2D6	CID000129211	CHEMBL1200914|CHEMBL836	1565	CYP2D6
DB00715	P10635	HGNC:2625	CYP2D6	CID000043815	CHEMBL1200609|CHEMBL1256912|CHEMBL1708|CHEMBL490	1565	CYP2D6
DB00726	P10635	HGNC:2625	CYP2D6	CID000005584	CHEMBL1200948|CHEMBL644	1565	CYP2D6
DB00731	P10635	HGNC:2625	CYP2D6	CID000443871		1565	CYP2D6
DB00734	P10635	HGNC:2625	CYP2D6	CID000005073	CHEMBL85	1565	CYP2D6
DB00738	P10635	HGNC:2625	CYP2D6	CID000004735	CHEMBL494163|CHEMBL543544|CHEMBL55	1565	CYP2D6
DB00748	P10635	HGNC:2625	CYP2D6	CID000002564	CHEMBL1200974|CHEMBL864	1565	CYP2D6
DB00751	P10635	HGNC:2625	CYP2D6	CID000003241	CHEMBL1106|CHEMBL1200491	1565	CYP2D6
DB00752	P10635	HGNC:2625	CYP2D6	CID000441233		1565	CYP2D6
DB00757	P10635	HGNC:2625	CYP2D6	CID000060653		1565	CYP2D6
DB00763	P10635	HGNC:2625	CYP2D6	CID001349907	CHEMBL1515	1565	CYP2D6
DB00792	P10635	HGNC:2625	CYP2D6	CID000005587	CHEMBL1200446|CHEMBL1200769|CHEMBL1241	1565	CYP2D6
DB00805	P10635	HGNC:2625	CYP2D6	CID000004199	CHEMBL278819|CHEMBL536932	1565	CYP2D6
DB00810	P10635	HGNC:2625	CYP2D6	CID000002381	CHEMBL1101|CHEMBL1201035|CHEMBL1201067	1565	CYP2D6
DB00818	P10635	HGNC:2625	CYP2D6	CID000004943	CHEMBL526	1565	CYP2D6
DB00834	P10635	HGNC:2625	CYP2D6	CID000055245	CHEMBL1276308	1565	CYP2D6
DB00835	P10635	HGNC:2625	CYP2D6	CID000006834	CHEMBL1200961|CHEMBL811	1565	CYP2D6
DB00836	P10635	HGNC:2625	CYP2D6	CID000003954	CHEMBL1707|CHEMBL841	1565	CYP2D6
DB00843	P10635	HGNC:2625	CYP2D6	CID000003152	CHEMBL1678|CHEMBL502	1565	CYP2D6
DB00850	P10635	HGNC:2625	CYP2D6	CID000004748	CHEMBL567	1565	CYP2D6
DB00852	P10635	HGNC:2625	CYP2D6	CID000007028	CHEMBL1200724|CHEMBL1200900|CHEMBL1590	1565	CYP2D6
DB00857	P10635	HGNC:2625	CYP2D6	CID001549007	CHEMBL1200832|CHEMBL822	1565	CYP2D6
DB00863	P10635	HGNC:2625	CYP2D6	CID003001055	CHEMBL1092473|CHEMBL512	1565	CYP2D6
DB00866	P10635	HGNC:2625	CYP2D6	CID000002119	CHEMBL1256179|CHEMBL266195	1565	CYP2D6
DB00889	P10635	HGNC:2625	CYP2D6	CID000003510	CHEMBL1237080|CHEMBL289469	1565	CYP2D6
DB00904	P10635	HGNC:2625	CYP2D6	CID000004595	CHEMBL1201111|CHEMBL46	1565	CYP2D6
DB00907	P10635	HGNC:2625	CYP2D6	CID000005760		1565	CYP2D6
DB00908	P10635	HGNC:2625	CYP2D6	CID000441074	CHEMBL1294|CHEMBL2165709	1565	CYP2D6
DB00914	P10635	HGNC:2625	CYP2D6	CID000008249	CHEMBL1528839|CHEMBL170988	1565	CYP2D6
DB00918	P10635	HGNC:2625	CYP2D6	CID000123606	CHEMBL1505	1565	CYP2D6
DB00921	P10635	HGNC:2625	CYP2D6			1565	CYP2D6
DB00924	P10635	HGNC:2625	CYP2D6	CID000002895	CHEMBL1200636|CHEMBL669	1565	CYP2D6
DB00932	P10635	HGNC:2625	CYP2D6	CID000163296	CHEMBL183041|CHEMBL2103936|CHEMBL222559	1565	CYP2D6
DB00933	P10635	HGNC:2625	CYP2D6	CID000004078	CHEMBL1088	1565	CYP2D6
DB00934	P10635	HGNC:2625	CYP2D6	CID000004011	CHEMBL1201257|CHEMBL1237135|CHEMBL21731	1565	CYP2D6
DB00943	P10635	HGNC:2625	CYP2D6	CID000024066	CHEMBL853	1565	CYP2D6
DB00950	P10635	HGNC:2625	CYP2D6	CID000003348	CHEMBL1200618|CHEMBL914	1565	CYP2D6
DB00951	P10635	HGNC:2625	CYP2D6	CID000003767	CHEMBL64	1565	CYP2D6
DB00956	P10635	HGNC:2625	CYP2D6	CID005284569	CHEMBL1200702|CHEMBL1457|CHEMBL2062267	1565	CYP2D6
DB00960	P10635	HGNC:2625	CYP2D6	CID000004828	CHEMBL500	1565	CYP2D6
DB00967	P10635	HGNC:2625	CYP2D6	CID000124087	CHEMBL1172	1565	CYP2D6
DB00972	P10635	HGNC:2625	CYP2D6	CID000002267	CHEMBL1200809|CHEMBL639	1565	CYP2D6
DB00976	P10635	HGNC:2625	CYP2D6	CID000073658		1565	CYP2D6
DB00983	P10635	HGNC:2625	CYP2D6	CID000003410	CHEMBL1256786|CHEMBL2133469	1565	CYP2D6
DB00988	P10635	HGNC:2625	CYP2D6	CID000000681	CHEMBL1557|CHEMBL59	1565	CYP2D6
DB00989	P10635	HGNC:2625	CYP2D6	CID000077990	CHEMBL1201092|CHEMBL215645|CHEMBL636	1565	CYP2D6
DB00997	P10635	HGNC:2625	CYP2D6	CID000031703	CHEMBL216371|CHEMBL359744|CHEMBL53463	1565	CYP2D6
DB01005	P10635	HGNC:2625	CYP2D6	CID000003657	CHEMBL467	1565	CYP2D6
DB01012	P10635	HGNC:2625	CYP2D6	CID000156418	CHEMBL1200776|CHEMBL1201284	1565	CYP2D6
DB01023	P10635	HGNC:2625	CYP2D6	CID000003333	CHEMBL1480	1565	CYP2D6
DB01026	P10635	HGNC:2625	CYP2D6	CID000047576	CHEMBL295698	1565	CYP2D6
DB01028	P10635	HGNC:2625	CYP2D6	CID000004116	CHEMBL1341	1565	CYP2D6
DB01029	P10635	HGNC:2625	CYP2D6	CID000003749	CHEMBL1513	1565	CYP2D6
DB01035	P10635	HGNC:2625	CYP2D6	CID000004913	CHEMBL605|CHEMBL640	1565	CYP2D6
DB01036	P10635	HGNC:2625	CYP2D6	CID000060774		1565	CYP2D6
DB01037	P10635	HGNC:2625	CYP2D6	CID000026757	CHEMBL1200904|CHEMBL972	1565	CYP2D6
DB01058	P10635	HGNC:2625	CYP2D6	CID000004891	CHEMBL976	1565	CYP2D6
DB01062	P10635	HGNC:2625	CYP2D6	CID000004634	CHEMBL1133|CHEMBL1231	1565	CYP2D6
DB01069	P10635	HGNC:2625	CYP2D6	CID000004927	CHEMBL1200750|CHEMBL643	1565	CYP2D6
DB01071	P10635	HGNC:2625	CYP2D6	CID000004066		1565	CYP2D6
DB01074	P10635	HGNC:2625	CYP2D6	CID000004746	CHEMBL1334033|CHEMBL75880	1565	CYP2D6
DB01075	P10635	HGNC:2625	CYP2D6	CID000003100	CHEMBL1201089|CHEMBL1620|CHEMBL657	1565	CYP2D6
DB01076	P10635	HGNC:2625	CYP2D6	CID000060822	CHEMBL1487|CHEMBL1790017|CHEMBL393220	1565	CYP2D6
DB01087	P10635	HGNC:2625	CYP2D6	CID000004908	CHEMBL43128|CHEMBL489227|CHEMBL506	1565	CYP2D6
DB01093	P10635	HGNC:2625	CYP2D6	CID000000679	CHEMBL504	1565	CYP2D6
DB01095	P10635	HGNC:2625	CYP2D6	CID001548971		1565	CYP2D6
DB01096	P10635	HGNC:2625	CYP2D6	CID000004612	CHEMBL847	1565	CYP2D6
DB01100	P10635	HGNC:2625	CYP2D6	CID000016362	CHEMBL1423	1565	CYP2D6
DB01104	P10635	HGNC:2625	CYP2D6	CID000063009	CHEMBL1709|CHEMBL809	1565	CYP2D6
DB01107	P10635	HGNC:2625	CYP2D6	CID000004162	CHEMBL1200790	1565	CYP2D6
DB01110	P10635	HGNC:2625	CYP2D6	CID000004189	CHEMBL1559|CHEMBL91	1565	CYP2D6
DB01114	P10635	HGNC:2625	CYP2D6	CID000002725	CHEMBL1659|CHEMBL180454|CHEMBL505	1565	CYP2D6
DB01115	P10635	HGNC:2625	CYP2D6	CID000004485	CHEMBL193	1565	CYP2D6
DB01118	P10635	HGNC:2625	CYP2D6	CID000002156	CHEMBL1083993|CHEMBL633	1565	CYP2D6
DB01128	P10635	HGNC:2625	CYP2D6	CID000002375	CHEMBL409	1565	CYP2D6
DB01129	P10635	HGNC:2625	CYP2D6	CID000005029	CHEMBL1200930|CHEMBL1219	1565	CYP2D6
DB01131	P10635	HGNC:2625	CYP2D6	CID000004923		1565	CYP2D6
DB01132	P10635	HGNC:2625	CYP2D6	CID000004829	CHEMBL1715|CHEMBL595	1565	CYP2D6
